Timestamp,ESP_Uptime,Speed,Deg,Temp,TP,TZ,TL,TPR
1776944308.7793455,865032,0.688,289.0,24.7,562.6,543.4,566.8,563.6
1776944312.1860554,868448,0.397,134.0,24.3,562.6,542.6,566.8,590.8
1776944313.2261007,869502,1.361,104.9,24.3,562.6,543.4,566.1,591.9
1776944313.6877136,869848,2.526,98.7,24.3,562.6,543.4,539.2,590.6
1776944313.930112,870199,2.725,99.3,24.3,563.6,543.4,566.8,590.8
1776944314.656892,870940,2.135,102.5,24.0,562.6,543.4,566.8,564.1
1776944315.7560835,872038,0.807,133.0,24.0,562.9,543.4,566.8,563.9
1776944316.5918846,872784,0.6,161.0,24.0,562.8,543.4,566.8,564.1
1776944317.221821,873508,0.764,218.8,24.0,563.1,543.5,566.8,564.1
1776944317.4684222,873745,0.764,218.8,24.0,563.1,543.5,566.8,564.1
1776944317.8077629,874079,0.994,231.8,24.0,563.0,543.4,566.8,563.6
1776944318.1521592,874423,1.21,239.2,24.0,562.6,543.4,566.8,564.1
1776944318.4758081,874747,0.854,222.9,24.0,562.6,543.4,566.8,587.6
1776944318.8406708,875113,0.854,222.9,24.0,562.6,543.4,566.8,587.6
1776944319.2054982,875474,0.579,201.2,23.9,559.4,543.4,566.8,586.2
1776944319.5742323,875851,0.485,169.0,23.9,559.8,543.4,566.8,585.1
1776944319.9222286,876196,0.343,203.5,23.9,556.2,543.4,563.6,564.7
1776944320.3024352,876576,0.343,203.5,23.9,556.2,543.4,563.6,564.7
1776944320.6236298,876904,0.541,238.2,23.9,559.4,542.6,566.8,564.1
1776944320.982174,877241,0.785,252.7,23.9,559.4,543.4,566.8,564.1
1776944321.3157682,877590,0.223,245.3,23.9,559.4,546.6,566.8,591.9
1776944321.6718347,877948,0.223,245.3,23.9,559.4,546.6,566.8,591.9
1776944322.010085,878281,0.292,98.6,23.9,558.8,543.4,566.8,591.9
1776944322.3707662,878646,0.744,100.5,23.9,563.6,543.4,566.8,591.9
1776944322.725373,878999,0.346,123.1,23.9,562.6,543.4,566.8,563.0
1776944323.083849,879361,0.346,123.1,23.9,562.6,543.4,566.8,563.0
1776944323.444501,879720,0.249,197.6,23.9,562.6,543.4,566.8,564.1
1776944323.8072093,880087,0.397,104.0,23.9,559.4,546.6,566.8,591.2
1776944324.1660368,880432,0.055,183.1,23.7,559.4,543.8,566.8,563.6
1776944324.503411,880770,0.055,183.1,23.7,559.4,543.8,566.8,563.6
1776944324.868168,881137,0.358,251.1,23.7,562.6,543.4,566.8,564.1
1776944325.2245185,881484,0.667,254.0,23.7,563.0,543.4,566.8,564.1
1776944325.5809124,881856,0.942,255.8,23.7,562.6,543.4,566.8,564.1
1776944325.9474037,882200,0.942,255.8,23.7,562.6,543.4,566.8,564.1
1776944326.2781205,882551,0.504,248.3,23.7,559.4,543.4,566.8,587.6
1776944326.6336083,882909,0.793,252.9,23.7,562.5,543.4,566.8,564.1
1776944326.9783986,883251,1.055,254.8,23.7,562.6,543.4,566.8,564.1
1776944327.3197136,883596,1.055,254.8,23.7,562.6,543.4,566.8,564.1
1776944327.6783361,883955,1.292,255.9,23.7,562.6,543.4,566.8,564.1
1776944328.0496905,884320,1.906,230.2,23.7,562.6,515.8,566.8,564.1
1776944329.2121413,885488,3.316,213.4,23.5,562.6,515.8,566.8,564.1
1776944329.4603224,885737,3.982,209.8,23.5,562.6,515.0,566.8,564.1
1776944329.8126743,886082,4.597,207.4,23.5,562.6,514.8,566.8,564.1
1776944330.1649194,886438,4.597,207.4,23.5,562.6,514.8,566.8,564.1
1776944330.523542,886795,4.888,198.1,23.5,562.6,514.8,566.8,588.7
1776944330.8976967,887171,5.426,198.3,23.5,562.6,514.8,566.8,564.1
1776944331.2444339,887516,5.061,201.7,23.5,562.6,543.4,566.8,564.1
1776944331.6107254,887884,4.492,196.8,23.5,562.6,543.4,566.8,588.7
1776944331.9510226,888223,4.492,196.8,23.5,562.6,543.4,566.8,588.7
1776944332.3183084,888585,4.215,201.0,23.5,562.6,543.4,566.8,564.1
1776944332.672724,888942,3.978,205.2,23.5,562.6,543.8,566.8,564.1
1776944333.0180848,889294,3.796,209.7,23.5,562.6,543.8,567.5,564.1
1776944333.3743255,889643,3.796,209.7,23.5,562.6,543.8,567.5,564.1
1776944333.7197125,889992,3.583,215.1,23.5,562.6,546.9,566.8,563.0
1776944334.0836718,890350,2.934,210.8,23.5,559.4,546.6,566.8,587.6
1776944334.431848,890712,2.817,216.8,23.2,559.4,543.1,566.8,564.1
1776944334.7685506,891044,2.817,216.8,23.2,559.4,543.1,566.8,564.1
1776944335.1225076,891397,2.349,207.3,23.2,562.6,543.8,566.8,590.8
1776944335.4798794,891757,2.016,195.2,23.2,562.6,543.4,566.8,590.8
1776944335.8218513,892100,1.818,180.1,23.2,562.6,543.4,566.8,591.9
1776944336.1930406,892473,1.818,180.1,23.2,562.6,543.4,566.8,591.9
1776944336.5290003,892784,1.737,191.2,23.2,562.6,543.4,566.8,564.1
1776944336.9837992,893151,1.608,174.0,23.2,562.6,543.4,566.8,591.9
1776944337.2524397,893507,1.608,174.0,23.2,562.6,543.4,566.8,591.9
1776944337.5911562,893861,1.631,157.6,23.2,562.6,543.4,566.8,591.9
1776944338.0186195,894233,1.768,145.3,23.2,563.6,543.4,566.8,591.0
1776944338.329888,894580,2.01,136.7,23.2,565.8,543.4,566.8,591.9
1776944338.6753187,894918,2.01,136.7,23.2,565.8,543.4,566.8,591.9
1776944339.032347,895313,2.424,158.9,23.2,562.6,515.6,566.8,563.0
1776944339.349822,895618,2.147,168.3,23.0,562.6,543.4,566.8,563.6
1776944339.7502902,896004,2.141,156.2,23.0,562.6,543.4,566.8,591.9
1776944340.1204295,896403,1.895,166.0,23.0,562.6,543.2,566.8,564.7
1776944340.4130955,896675,1.895,166.0,23.0,562.6,543.2,566.8,564.7
1776944340.8206563,897032,1.723,177.5,23.0,562.6,543.4,566.8,564.0
1776944341.0938447,897376,1.667,189.3,23.0,563.6,543.4,566.8,564.1
1776944341.4275403,897702,1.667,189.3,23.0,563.6,543.4,566.8,564.1
1776944341.85748,898100,2.42,177.4,23.0,562.6,515.8,566.8,587.6
1776944342.1545877,898429,3.24,184.4,23.0,566.8,515.8,566.8,563.6
1776944342.6952755,898906,3.973,188.1,23.0,565.8,515.8,566.8,564.1
1776944342.9420216,899222,3.79,192.8,23.0,565.8,543.4,566.8,564.1
1776944344.2834108,900503,3.286,190.7,22.8,563.6,543.4,566.8,564.1
1776944344.3058987,900575,2.981,184.2,22.8,562.6,543.4,566.8,586.7
1776944344.6428015,900913,2.981,184.2,22.8,562.6,543.4,566.8,586.7
1776944344.9889057,901261,2.758,178.8,22.8,562.6,543.0,570.0,587.6
1776944345.8228226,902102,2.28,179.9,22.8,562.6,543.4,570.0,587.6
1776944346.0674782,902344,2.28,179.9,22.8,562.6,543.4,570.0,587.6
1776944346.434185,902711,2.257,185.5,22.8,562.6,539.2,566.8,567.9
1776944346.7897007,903069,2.239,190.7,22.8,565.8,542.7,566.8,567.9
1776944347.1382852,903406,3.05,175.1,22.8,565.8,514.8,539.2,567.3
1776944347.4814477,903753,3.05,175.1,22.8,565.8,514.8,539.2,567.3
1776944347.852646,904118,3.847,170.0,22.8,566.8,515.8,566.8,590.4
1776944348.1927679,904464,3.734,164.8,22.8,563.6,540.3,566.8,588.7
1776944348.5438318,904818,3.388,170.7,22.8,562.9,542.6,566.8,564.1
1776944348.914988,905183,3.388,170.7,22.8,562.9,542.6,566.8,564.1
1776944349.2575583,905531,3.102,177.4,22.9,562.6,542.7,566.8,563.6
1776944349.6184006,905885,2.854,183.8,22.9,562.6,543.7,566.3,564.1
1776944349.9528782,906230,2.585,191.3,22.9,562.6,546.6,566.8,564.1
1776944350.319525,906598,2.585,191.3,22.9,562.6,546.6,566.8,564.1
1776944350.6791158,906956,2.444,196.1,22.9,562.6,543.4,566.8,567.9
1776944351.0377052,907301,2.303,185.8,22.9,565.8,542.7,570.0,591.9
1776944351.3933005,907669,3.197,189.8,22.9,566.8,514.8,566.8,564.1
1776944351.7506175,908021,3.197,189.8,22.9,566.8,514.8,566.8,564.1
1776944352.112845,908386,3.929,190.7,22.9,565.8,515.8,566.8,567.3
1776944352.4599798,908737,4.708,180.7,22.9,569.4,512.6,562.6,591.9
1776944352.8363042,909109,5.302,182.8,22.9,565.8,514.8,565.8,567.3
1776944353.1626418,909433,5.302,182.8,22.9,565.8,514.8,565.8,567.3
1776944353.5187879,909795,4.982,185.4,22.9,566.3,542.6,566.8,567.3
1776944353.8800995,910157,5.527,176.8,22.9,566.8,515.8,539.2,570.5
1776944354.2427464,910519,6.165,172.2,23.0,570.0,515.8,566.8,595.1
1776944354.5915523,910869,6.165,172.2,23.0,570.0,515.8,566.8,595.1
1776944354.9582198,911231,5.735,166.0,23.0,562.6,543.4,539.2,567.3
1776944355.3316689,911594,5.809,153.4,23.0,562.6,539.4,539.2,591.9
1776944355.6821246,911955,5.207,156.2,23.0,562.6,542.7,566.8,567.3
1776944356.045274,912309,5.207,156.2,23.0,562.6,542.7,566.8,567.3
1776944356.3897543,912666,4.658,159.2,23.0,562.6,543.4,566.8,567.3
1776944356.7283401,913002,4.078,162.2,23.0,562.6,546.9,566.8,567.3
1776944357.085309,913353,3.67,166.1,23.0,562.6,543.4,566.8,567.3
1776944357.4235113,913694,3.67,166.1,23.0,562.6,543.4,566.8,567.3
1776944357.773785,914043,3.349,170.4,23.0,563.6,543.4,566.8,567.3
1776944358.1387992,914416,3.075,175.1,23.0,562.6,542.6,566.8,567.3
1776944358.4831133,914756,2.843,180.1,23.0,562.6,542.8,566.8,567.3
1776944358.8374555,915108,2.843,180.1,23.0,562.6,542.8,566.8,567.3
1776944359.1926758,915460,2.684,170.4,23.1,563.6,543.8,566.8,591.3
1776944359.5450044,915822,2.449,178.4,23.1,562.6,543.4,566.8,564.1
1776944359.9267352,916201,2.343,166.8,23.1,562.6,543.1,566.8,591.9
1776944360.265427,916539,2.343,166.8,23.1,562.6,543.1,566.8,591.9
1776944360.6222491,916892,2.317,156.2,23.1,562.6,543.4,566.8,591.3
1776944361.0558708,917285,2.36,146.8,23.1,562.6,543.4,566.8,591.1
1776944361.852635,918103,2.583,131.7,23.1,562.6,543.4,566.4,591.9
1776944362.0619667,918335,2.583,131.7,23.1,562.6,543.4,566.4,591.9
1776944362.3782544,918644,2.696,126.5,23.1,562.6,543.8,566.8,590.4
1776944362.7375011,919012,2.211,133.1,23.1,562.6,543.4,566.8,564.1
1776944363.0803463,919359,2.211,133.1,23.1,562.6,543.4,566.8,564.1
1776944363.4355562,919714,1.811,143.2,23.1,562.6,542.6,566.8,563.0
1776944363.7783,920054,2.332,164.1,23.1,562.6,515.8,566.8,564.1
1776944364.1423483,920419,2.01,173.1,23.1,559.4,543.4,566.8,564.1
1776944364.5179377,920797,1.975,160.5,23.1,562.6,543.4,566.8,590.8
1776944364.8454394,921123,1.975,160.5,23.1,562.6,543.4,566.8,590.8
1776944365.2352054,921511,1.791,171.8,23.1,563.6,543.4,566.8,564.1
1776944365.5800648,921841,1.793,158.0,23.1,562.6,543.4,566.8,590.8
1776944365.947616,922211,1.605,166.8,23.1,562.6,543.4,566.8,567.3
1776944366.2912211,922564,1.605,166.8,23.1,562.6,543.4,566.8,567.3
1776944366.670694,922942,1.476,176.5,23.1,562.6,543.4,566.8,567.3
1776944367.0421238,923298,1.401,186.1,23.1,562.6,543.4,566.5,567.3
1776944367.362314,923632,1.396,195.5,23.1,562.6,542.6,566.8,567.3
1776944367.7087219,923982,1.396,195.5,23.1,562.6,542.6,566.8,567.3
1776944368.0769126,924354,1.355,205.2,23.1,561.1,543.8,566.8,567.3
1776944368.4320087,924702,1.395,212.9,23.1,562.6,543.4,566.8,567.3
1776944368.8434052,925041,1.446,219.6,23.1,562.6,543.6,566.8,567.3
1776944369.1330466,925407,1.446,219.6,23.1,562.6,543.6,566.8,567.3
1776944369.4901419,925761,1.522,225.3,23.1,562.6,543.4,566.8,566.8
1776944369.8349555,926112,1.592,229.7,23.1,562.6,543.4,566.8,567.3
1776944370.1802936,926454,2.363,214.3,23.1,565.8,515.8,566.8,567.3
1776944370.5380247,926803,2.363,214.3,23.1,565.8,515.8,566.8,567.3
1776944370.8917398,927164,2.393,216.9,23.1,565.8,543.4,566.8,567.3
1776944371.2533772,927527,2.42,222.4,23.1,562.6,543.4,566.8,564.1
1776944371.6091073,927885,2.562,225.8,23.1,565.8,542.7,566.8,563.0
1776944371.9952435,928250,2.562,225.8,23.1,565.8,542.7,566.8,563.0
1776944372.337961,928610,2.537,228.7,23.1,562.6,543.4,566.8,566.8
1776944372.7123365,928994,2.495,230.9,23.1,562.6,543.4,566.8,567.9
1776944373.0583088,929331,1.972,221.2,23.1,562.6,543.4,566.8,590.8
1776944373.4039972,929673,1.972,221.2,23.1,562.6,543.4,566.8,590.8
1776944373.7556303,930031,1.566,206.5,23.1,562.6,543.4,566.8,591.9
1776944374.1362975,930411,1.338,186.7,23.1,562.6,543.4,566.8,591.9
1776944374.4820116,930759,1.306,196.1,22.9,562.6,543.7,566.8,567.9
1776944374.8545008,931131,1.323,205.3,22.9,562.6,543.4,566.8,567.3
1776944375.1958377,931481,1.323,205.3,22.9,562.6,543.4,566.8,567.3
1776944375.512803,931787,1.367,213.2,22.9,562.6,543.4,566.8,567.3
1776944375.90369,932190,1.426,219.8,22.9,562.6,543.5,566.8,567.3
1776944376.2382324,932507,1.426,219.8,22.9,562.6,543.5,566.8,567.3
1776944376.5914032,932867,1.12,200.1,22.9,562.6,543.4,566.8,590.7
1776944376.9683607,933237,1.02,173.5,22.9,562.6,543.4,566.8,591.5
1776944377.309579,933575,0.986,186.8,22.9,562.6,543.4,566.8,567.9
1776944377.6796534,933944,0.986,186.8,22.9,562.6,543.4,566.8,567.9
1776944378.0439756,934312,1.019,199.8,22.9,562.9,543.4,566.8,567.3
1776944378.43844,934668,0.915,215.5,22.9,559.4,546.6,566.8,567.9
1776944378.7452106,935011,0.946,219.6,22.9,562.6,543.8,566.8,571.1
1776944379.0834668,935356,1.065,227.3,22.9,562.6,543.4,566.8,567.3
1776944379.4584904,935702,1.065,227.3,22.8,562.6,543.4,566.8,567.3
1776944379.7817934,936051,1.194,233.1,22.8,562.6,543.4,566.8,566.9
1776944380.1317928,936396,1.715,193.1,22.8,565.8,515.8,566.8,591.9
1776944380.496354,936783,1.573,176.6,22.8,562.6,543.4,566.8,590.8
1776944380.8740706,937132,1.573,176.6,22.8,562.6,543.4,566.8,590.8
1776944381.2244172,937495,1.484,184.2,22.8,562.6,543.4,565.8,567.8
1776944381.5696216,937845,1.435,192.8,22.8,562.6,543.4,566.8,567.9
1776944381.926705,938192,1.426,201.5,22.8,562.6,543.4,566.8,567.3
1776944382.2850544,938545,1.426,201.5,22.8,562.6,543.4,566.8,567.3
1776944382.638303,938899,1.262,182.6,22.8,562.6,543.4,566.8,589.8
1776944382.9737134,939259,1.314,161.3,22.8,563.0,542.4,566.8,591.9
1776944383.3305714,939610,1.198,172.4,22.8,562.6,543.4,566.8,567.9
1776944383.704916,939961,1.198,172.4,22.8,562.6,543.4,566.8,567.9
1776944384.0334246,940311,1.244,152.0,22.8,561.3,543.4,566.8,590.8
1776944384.4103675,940674,1.116,165.1,22.7,562.6,542.7,566.8,567.3
1776944384.8142905,941079,1.215,148.9,22.7,562.6,543.4,566.3,587.6
1776944385.1202233,941393,1.215,148.9,22.7,562.6,543.4,566.3,587.6
1776944385.503726,941733,0.915,167.6,22.7,558.7,543.4,566.8,563.0
1776944385.81491,942081,0.97,184.5,22.7,562.6,540.3,566.8,566.8
1776944386.1733,942438,1.027,203.0,22.7,562.6,543.2,566.8,564.2
1776944386.5289319,942808,1.027,203.0,22.7,562.6,543.2,566.8,564.2
1776944386.895147,943169,0.875,174.7,22.7,560.9,543.4,566.8,590.8
1776944387.2560842,943540,0.919,145.9,22.7,559.4,543.4,566.8,590.8
1776944387.6103334,943885,1.13,126.7,22.7,559.4,543.0,566.8,590.8
1776944388.0099869,944243,1.13,126.7,22.7,559.4,543.0,566.8,590.8
1776944388.367602,944615,0.835,134.6,22.7,559.4,543.4,566.8,567.9
1776944388.7339096,944940,0.674,154.2,22.7,563.0,543.4,566.8,567.2
1776944389.030093,945288,1.823,112.6,22.7,565.8,543.4,539.2,594.4
1776944389.377757,945662,1.823,112.6,22.7,565.8,543.4,539.2,594.4
1776944389.7351048,946004,1.457,118.8,22.7,562.6,543.3,566.8,567.3
1776944390.1181436,946383,1.873,150.8,22.7,563.6,514.8,566.7,567.3
1776944390.4758496,946749,1.645,159.2,22.7,562.6,543.4,566.8,567.3
1776944390.8432596,947100,1.645,159.2,22.7,562.6,543.4,566.8,567.3
1776944391.1210718,947408,1.48,168.7,22.7,562.6,543.4,566.8,567.4
1776944391.4870448,947748,1.373,178.4,22.7,562.6,543.4,566.8,567.9
1776944391.8300645,948105,1.33,188.0,22.7,562.6,543.0,566.8,567.9
1776944392.1603227,948432,1.33,188.0,22.7,562.6,543.0,566.8,567.9
1776944392.5118103,948793,1.308,167.3,22.7,562.6,542.6,566.8,591.3
1776944392.8670158,949127,1.216,179.7,22.7,562.6,543.4,566.8,566.8
1776944393.2314787,949516,1.278,158.9,22.7,562.6,542.4,566.8,591.3
1776944393.5628252,949839,1.278,158.9,22.7,562.6,542.4,566.8,591.3
1776944393.9551933,950225,1.444,142.2,22.7,562.6,543.4,566.8,591.9
1776944394.8274777,951105,1.814,119.0,22.6,559.4,543.4,566.8,591.3
1776944395.4633226,951737,1.323,125.6,22.6,559.4,543.4,566.8,563.5
1776944395.7141232,951992,0.934,135.8,22.6,559.4,543.4,566.8,564.7
1776944396.0975857,952360,1.245,124.3,22.6,562.6,542.4,566.8,590.8
1776944396.4387345,952696,1.245,124.3,22.6,562.6,542.4,566.8,590.8
1776944396.7591717,953022,0.979,135.5,22.6,562.6,543.4,566.8,567.3
1776944397.1198673,953401,0.716,148.2,22.6,559.5,543.4,566.8,567.3
1776944397.508272,953779,0.529,167.0,22.6,559.4,543.8,566.8,567.9
1776944397.8556228,954139,0.529,167.0,22.6,559.4,543.8,566.8,567.9
1776944398.2269254,954494,0.455,194.1,22.6,559.4,543.4,566.8,568.0
1776944398.5512862,954811,0.576,216.3,22.6,562.6,543.4,566.4,566.8
1776944398.9649112,955236,0.666,234.9,22.6,562.6,546.9,566.8,567.3
1776944399.403161,955679,0.32,188.7,22.8,562.6,546.6,566.8,590.8
1776944399.7113018,955979,0.32,188.7,22.8,562.6,546.6,566.8,590.8
1776944400.1112905,956386,0.484,217.7,22.8,562.6,542.4,566.8,566.8
1776944400.3111732,956583,0.663,231.6,22.8,562.6,543.4,566.8,566.8
1776944400.693095,956935,0.663,231.6,22.8,562.6,543.4,566.8,566.8
1776944401.016438,957299,0.829,238.2,22.8,562.6,543.4,566.8,567.3
1776944401.4324946,957646,0.974,239.8,22.8,563.6,543.4,565.8,567.3
1776944401.6955209,957967,1.161,237.4,22.8,566.8,543.4,566.8,567.9
1776944402.050614,958320,1.161,237.4,22.8,566.8,543.4,566.8,567.9
1776944402.4021955,958676,0.698,219.3,22.8,559.4,543.4,566.8,590.7
1776944402.7524812,959033,0.544,170.0,22.8,561.9,543.4,566.6,592.3
1776944403.1960652,959393,0.597,196.3,22.8,562.6,542.6,566.8,566.8
1776944403.4686518,959731,0.597,196.3,22.8,562.6,542.6,566.8,566.8
1776944403.8426619,960104,0.7,213.7,22.8,562.6,543.4,566.8,567.3
1776944404.181693,960448,0.762,228.9,23.2,559.4,543.4,566.4,567.3
1776944404.6104631,960851,0.914,233.7,23.2,562.6,542.7,566.8,567.9
1776944405.2399876,961517,1.011,243.0,23.2,562.6,546.6,566.8,567.3
1776944405.6169984,961878,1.065,254.5,23.2,559.0,546.6,565.6,566.8
1776944405.931764,962197,1.213,253.5,23.2,562.6,542.7,566.8,567.3
1776944406.2869782,962550,1.213,253.5,23.2,562.6,542.7,566.8,567.3
1776944407.6978247,963942,1.017,225.1,23.2,565.8,539.5,566.5,594.1
1776944408.1776965,964352,1.21,228.5,23.2,565.8,543.4,566.8,566.6
1776944408.190582,964476,1.21,228.5,23.2,565.8,543.4,566.8,566.6
1776944408.4539497,964709,1.35,233.6,23.2,563.0,543.4,566.8,566.2
1776944409.314228,965507,1.577,239.6,23.7,562.6,543.4,566.8,566.8
1776944411.8957055,968163,1.669,233.6,23.7,562.6,542.9,566.8,567.9
1776944412.259075,968521,1.748,236.7,23.7,562.6,543.4,566.8,566.8
1776944412.5979266,968880,1.835,238.7,23.7,562.6,542.6,566.8,566.8
1776944412.9533806,969232,1.908,240.7,23.7,562.6,543.1,566.8,566.8
1776944413.2887735,969553,1.908,240.7,23.7,562.6,543.1,566.8,566.8
1776944413.751763,969932,1.972,242.6,23.7,562.6,543.4,566.8,566.8
1776944413.9837303,970261,2.03,244.2,23.7,562.6,543.4,566.8,566.8
1776944414.3454227,970617,2.03,244.2,24.2,562.6,543.4,566.8,566.8
1776944414.743745,971000,2.123,243.4,24.2,565.8,543.4,566.8,566.8
1776944415.0600026,971328,2.181,244.0,24.2,562.6,542.4,566.8,566.8
1776944415.4116561,971688,2.182,247.6,24.2,562.6,546.6,566.8,566.8
1776944415.771375,972036,2.205,247.4,24.2,562.6,542.4,566.8,567.9
1776944416.1000931,972385,2.205,247.4,24.2,562.6,542.4,566.8,567.9
1776944416.446394,972722,1.609,239.0,24.2,562.6,543.4,566.8,591.3
1776944416.8123193,973078,1.73,245.3,24.2,559.4,543.4,566.2,563.6
1776944417.2593474,973496,1.199,233.2,24.2,562.6,543.4,566.8,591.3
1776944417.6071296,973866,1.199,233.2,24.2,562.6,543.4,566.8,591.3
1776944417.8686743,974149,1.286,236.3,24.2,562.6,543.4,566.3,567.9
1776944418.2106848,974489,1.408,239.8,24.2,562.6,543.4,566.8,566.8
1776944418.5707479,974849,1.408,239.8,24.2,562.6,543.4,566.8,566.8
1776944418.9437253,975211,1.563,239.5,24.2,565.8,543.4,566.8,566.8
1776944419.3015656,975579,1.704,239.3,24.3,565.8,543.4,566.8,566.8
1776944419.659018,975930,1.786,238.4,24.3,565.8,543.4,565.1,566.8
1776944420.0066319,976281,1.848,239.3,24.3,562.6,542.4,566.8,567.9
1776944420.3602347,976640,1.848,239.3,24.3,562.6,542.4,566.8,567.9
1776944420.8223438,976978,1.931,240.6,24.3,562.6,542.4,566.8,566.8
1776944421.0753467,977328,2.034,239.5,24.3,565.8,542.6,566.8,567.3
1776944421.4172747,977691,1.585,225.7,24.3,565.8,542.7,566.8,590.8
1776944421.7839272,978070,1.585,225.7,24.3,565.8,542.7,566.8,590.8
1776944422.1283867,978398,1.209,208.5,24.3,562.6,543.4,566.8,590.9
1776944422.4834223,978764,1.354,214.8,24.3,565.8,543.4,566.8,566.8
1776944422.846484,979119,1.121,197.8,24.3,562.6,543.4,566.8,587.6
1776944423.19756,979475,1.121,197.8,24.3,562.6,543.4,566.8,587.6
1776944423.5754552,979846,1.038,171.9,24.3,562.6,543.4,566.8,591.3
1776944423.927412,980201,0.999,187.0,24.3,562.6,543.4,566.8,566.8
1776944424.289272,980563,0.855,205.0,24.2,559.4,546.6,566.8,566.8
1776944424.6389303,980914,0.855,205.0,24.2,559.4,546.6,566.8,566.8
1776944425.0713708,981307,0.958,217.1,24.2,562.6,543.4,566.8,566.8
1776944425.3763847,981647,1.017,229.5,24.2,562.6,546.6,566.8,566.8
1776944425.7388453,982027,1.152,235.0,24.2,562.6,543.4,566.7,566.8
1776944426.1073906,982369,1.152,235.0,24.2,562.6,543.4,566.7,566.8
1776944426.4621665,982729,1.333,235.8,24.2,565.8,543.4,566.8,566.8
1776944426.7816956,983062,0.953,215.7,24.2,562.6,542.4,566.8,590.6
1776944427.133881,983408,1.072,224.6,24.2,562.6,543.4,566.8,566.8
1776944427.4975045,983777,1.072,224.6,24.2,562.6,543.4,566.8,566.8
1776944427.8985012,984158,1.255,227.9,24.2,565.8,543.4,566.8,566.8
1776944428.2693005,984524,1.28,229.9,24.2,562.6,543.4,566.8,570.5
1776944428.6366193,984887,1.442,229.9,24.2,565.8,542.4,566.8,567.9
1776944428.998413,985250,1.174,207.3,24.2,566.8,542.7,566.8,591.3
1776944429.3771038,985590,1.174,207.3,23.7,566.8,542.7,566.8,591.3
1776944430.438917,986667,1.253,203.7,23.7,567.0,543.4,566.8,566.8
1776944431.1357713,987424,1.221,214.6,23.7,562.6,546.6,566.8,567.3
1776944431.3779085,987652,1.109,224.8,23.7,559.4,546.6,566.8,570.0
1776944431.7421708,988021,1.109,224.8,23.7,559.4,546.6,566.8,570.0
1776944432.197412,988413,1.173,234.6,23.7,562.6,546.6,566.8,566.8
1776944433.9115689,990181,1.047,251.0,23.7,559.3,543.4,566.8,566.8
1776944434.19382,990470,1.145,255.6,23.7,559.4,543.4,566.8,567.9
1776944434.6501687,990877,1.272,259.7,23.7,562.6,546.6,566.8,566.8
1776944434.9082298,991185,1.272,259.7,23.7,562.6,546.6,566.8,566.8
1776944435.3906832,991597,1.35,266.3,23.7,559.4,546.6,566.8,567.9
1776944435.693618,991979,1.466,267.6,23.7,558.8,542.7,566.8,566.8
1776944436.0050051,992288,1.578,264.7,23.7,562.6,542.6,566.8,566.8
1776944436.4156892,992695,1.578,264.7,23.7,562.6,542.6,566.8,566.8
1776944436.6864676,992966,1.767,266.4,23.7,558.3,542.4,566.8,563.6
1776944437.0518122,993327,1.938,267.7,23.7,559.4,543.4,566.8,563.6
1776944437.4225943,993706,1.056,209.1,23.7,558.3,514.8,539.2,587.6
1776944437.7663062,994048,1.056,209.1,23.7,558.3,514.8,539.2,587.6
1776944438.2145925,994499,1.713,180.0,23.7,559.4,514.8,563.6,588.1
1776944438.6690514,994731,2.021,142.5,23.7,531.8,514.8,539.2,587.6
1776944438.846415,995132,2.475,160.1,23.7,559.4,514.8,563.6,563.2
1776944439.2389076,995488,2.475,160.1,23.5,559.4,514.8,563.6,563.2
1776944439.5221033,995797,2.437,148.2,23.5,559.4,543.4,539.2,563.6
1776944439.9979124,996285,3.103,129.4,23.5,559.4,539.2,539.2,588.1
1776944440.2712593,996553,3.765,134.8,23.5,559.4,514.8,562.0,588.1
1776944440.5938668,996866,3.765,134.8,23.5,559.4,514.8,562.0,588.1
1776944440.9629962,997248,3.775,129.8,23.5,530.7,514.8,562.6,588.1
1776944441.314954,997594,3.842,125.6,23.5,531.8,514.8,562.0,588.1
1776944441.6600842,997938,3.904,122.2,23.5,531.8,514.8,562.6,588.1
1776944442.051135,998311,3.904,122.2,23.5,531.8,514.8,562.6,588.1
1776944442.377213,998658,3.92,119.0,23.5,530.7,514.8,563.6,587.8
1776944442.7300668,998999,3.952,116.1,23.5,530.7,514.8,563.6,588.1
1776944443.2105618,999493,3.977,113.6,23.5,530.7,514.8,563.6,587.6
1776944443.4371822,999723,3.977,113.6,23.5,530.7,514.8,563.6,587.6
1776944443.8478863,1000117,4.418,121.7,23.5,559.4,514.8,562.6,587.6
1776944444.2428432,1000504,4.413,118.7,23.5,530.9,514.8,562.6,587.7
1776944444.6127205,1000824,4.468,116.2,23.5,531.8,514.8,561.5,588.1
1776944444.9753437,1001256,5.203,110.7,23.5,531.8,514.8,538.7,588.1
1776944445.1940885,1001473,5.203,110.7,23.5,531.8,514.8,538.7,588.1
1776944445.578856,1001862,5.889,106.9,23.5,531.6,514.8,538.8,588.1
1776944445.9162252,1002198,5.763,106.2,23.5,531.8,514.8,538.1,560.4
1776944446.317143,1002598,5.763,106.2,23.5,531.8,514.8,538.1,560.4
1776944446.7087467,1002998,6.644,110.5,23.5,559.4,514.8,539.2,588.1
1776944446.9862278,1003262,7.45,113.3,23.5,558.3,514.8,539.2,588.1
